branch,fixed_point,status,wall_limit_seconds,source,witness_sha256
965,18,SAT,10,bounded_layer_scan,21a20e599f1da72b3ca186fe0dd178b349e1156dc4957377a0581893daf40230
966,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
966,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
967,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
967,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
968,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
968,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
969,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
969,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
970,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
970,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
971,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
971,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
972,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
972,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
973,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
973,18,SAT,10,bounded_layer_scan,7c5ed93dfd2f5f6d219633c3223208e716b94b26f204ec85101fe31b5781b8fa
974,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
974,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
975,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
975,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
976,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
976,18,SAT,10,bounded_layer_scan,d6b1e09fe72fa7eba8a20419417af91fe4877836b644326b59c357d4706b4a76
977,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
977,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
978,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
978,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
979,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
979,18,SAT,10,bounded_layer_scan,2e18d40c8fb6c6c0bf6846f505b445eab43a7f4ecb86579aa5b149fcde204a48
980,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
980,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
981,17,SAT,10,bounded_layer_scan,090dba56f57768ff36cbfb3354c83271aaa52455837c7235e281352867da78c9
981,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
982,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
982,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
983,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
983,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
984,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
984,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
985,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
985,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
986,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
986,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
987,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
987,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
988,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
988,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
989,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
989,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
990,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
990,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
991,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
991,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
992,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
992,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
993,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
993,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
994,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
994,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
995,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
995,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
996,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
996,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
997,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
997,18,SAT,10,bounded_layer_scan,f446ddad5b29fd76825c34d62b8161e52801503b693a22595643486e0455ee4b
998,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
998,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
999,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
999,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1000,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1000,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1001,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1001,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1002,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1002,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1003,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1003,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1004,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1004,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1005,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1005,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1006,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1006,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1007,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1007,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1008,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1008,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1009,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1009,18,SAT,10,bounded_layer_scan,6917f5431800247840fd72af19a857a5db4e9b003f12789697bd01ce998c48da
1010,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1010,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1011,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1011,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1012,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1012,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1013,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1013,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1014,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1014,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1015,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1015,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1016,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1016,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1017,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1017,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1018,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1018,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1019,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1019,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1020,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1020,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1021,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1021,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1022,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1022,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1023,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1023,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1024,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1024,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1025,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1025,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1026,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1026,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1027,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1027,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1028,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1028,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1029,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1029,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1030,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1030,18,SAT,10,bounded_layer_scan,6715b071e32d328f60fb625f4f8ade75ed8ec15b251414ed8d8fcbff810370b5
1031,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1031,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1032,17,SAT,10,bounded_layer_scan,731122f78e3594270233b8edce1e3704d279a3a29655e2e79f7532473a565a02
1032,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1033,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1033,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1034,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1034,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1035,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1035,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1036,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1036,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1037,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1037,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1038,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1038,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1039,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1039,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1040,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1040,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1041,17,SAT,10,bounded_layer_scan,d13acc826aad3b50c7f1174424536918dffc4aa135fd939dddd7c87ab43ec863
1041,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1042,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1042,18,SAT,10,bounded_layer_scan,0e713a330e4386e2d054f22eba68cbb6f297f60a46d037cb7532f5a2fc3c32b0
1043,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1043,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1044,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1044,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1045,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1045,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1046,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1046,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1047,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1047,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1048,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1048,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1049,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1049,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1050,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1050,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1051,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1051,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1052,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1052,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1053,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1053,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1054,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1054,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1055,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1055,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1056,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1056,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1057,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1057,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1058,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1058,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1059,17,SAT,10,bounded_layer_scan,825334d3a95d337d1326346ce6d3ee21050d2ff57877146f79fc04a9798c9698
1059,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1060,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1060,18,SAT,10,bounded_layer_scan,b1ee894536c11b4be283a7cede752b521349e4e51c6e876de1d7229e89ac2013
1061,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1061,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1062,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1062,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1063,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1063,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1064,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1064,18,SAT,10,bounded_layer_scan,ee5dfb389cd44ae219f90cafb579432422eb569e9762e54c3fb077055b32f487
1065,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1065,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1066,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1066,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1067,17,SAT,10,bounded_layer_scan,72ef64ecd7fd702a5422705c5429a41fec5647fc3aee2dbcc8e40d6059e53b74
1067,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1068,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1068,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1069,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1069,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1070,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1070,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1071,17,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
1071,18,UNKNOWN,10,bounded_layer_scan,8fba55cea0f98be36fab7b65349dda867a58aabfcf974a46098f5123830ac5cb
