c0,c1,c2,c3,L_lo,L_up,kernel_upper,d_lower,D_up,exact_realized,G28,margin_lo,margin_up,margin_final
9,8,6,8,4419107,4427299,2,2190472,2206040,0,4412095,-7012,-15204,-15204
9,8,8,6,4419107,4427299,2,2190472,2206040,0,4412095,-7012,-15204,-15204
9,8,10,4,4419651,4419651,2,2194216,2201912,1,4403839,-15812,-15812,-15812
9,8,12,2,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
9,8,14,0,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
9,10,0,12,4419267,4419267,2,2194024,2201984,1,4403981,-15286,-15286,-15286
9,10,2,10,4420179,4420179,2,2194480,2202176,1,4404366,-15813,-15813,-15813
9,10,4,8,4419651,4419651,2,2194216,2201912,1,4403839,-15812,-15812,-15812
9,10,6,6,4419091,4435475,2,2190464,2209824,0,4419663,572,-15812,-15811
9,10,8,4,4419651,4419651,2,2194216,2201912,1,4403839,-15812,-15812,-15812
9,10,10,2,4420179,4420179,2,2194480,2202176,1,4404366,-15813,-15813,-15813
9,10,12,0,4419267,4419267,2,2194024,2201984,1,4403981,-15286,-15286,-15286
9,12,0,10,4419267,4419267,2,2194024,2201984,1,4403981,-15286,-15286,-15286
9,12,2,8,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
9,12,4,6,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
9,12,6,4,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
9,12,8,2,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
9,12,10,0,4419267,4419267,2,2194024,2201984,1,4403981,-15286,-15286,-15286
9,14,0,8,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
9,14,2,6,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
9,14,4,4,4420259,4420259,2,2191400,2195488,1,4390994,-29265,-29265,-29265
9,14,6,2,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
9,14,8,0,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
9,16,0,6,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
9,16,2,4,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
9,16,4,2,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
9,16,6,0,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
9,18,0,4,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
9,18,2,2,4434771,4434771,2,2198656,2202176,1,4404366,-30405,-30405,-30405
9,18,4,0,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
9,20,0,2,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
9,20,2,0,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
10,1,1,19,4277451,4277451,2,2120128,2123744,1,4247501,-29950,-29950,-29950
10,1,3,17,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
10,1,5,15,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
10,1,7,13,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
10,1,9,11,4419723,4419723,2,2196048,2202080,1,4404173,-15550,-15550,-15550
10,1,11,9,4419723,4419723,2,2196048,2202080,1,4404173,-15550,-15550,-15550
10,1,13,7,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
10,1,15,5,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
10,1,17,3,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
10,1,19,1,4277451,4277451,2,2120128,2123744,1,4247501,-29950,-29950,-29950
10,3,1,17,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
10,3,3,15,4416763,4416763,2,2189784,2193608,1,4387231,-29532,-29532,-29532
10,3,5,13,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
10,3,7,11,4419195,4419195,2,2194568,2201816,1,4403647,-15548,-15548,-15548
10,3,9,9,4419915,4419915,2,2194928,2202176,1,4404366,-15549,-15549,-15549
10,3,11,7,4419195,4419195,2,2194568,2201816,1,4403647,-15548,-15548,-15548
10,3,13,5,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
10,3,15,3,4416763,4416763,2,2189784,2193608,1,4387231,-29532,-29532,-29532
10,3,17,1,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
10,5,1,15,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
10,5,3,13,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
10,5,5,11,4418635,4435019,2,2194192,2209728,0,4419467,832,-15552,-15551
10,5,7,9,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
10,5,9,7,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
10,5,11,5,4418635,4435019,2,2194192,2209728,0,4419467,832,-15552,-15551
10,5,13,3,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
10,5,15,1,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
10,7,1,13,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
10,7,3,11,4419195,4419195,2,2194568,2201816,1,4403647,-15548,-15548,-15548
10,7,5,9,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
10,7,7,7,4419387,4419387,2,2194568,2202216,1,4404447,-14940,-14940,-14940
10,7,9,5,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
10,7,11,3,4419195,4419195,2,2194568,2201816,1,4403647,-15548,-15548,-15548
10,7,13,1,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
10,9,1,11,4419723,4419723,2,2196048,2202080,1,4404173,-15550,-15550,-15550
10,9,3,9,4419915,4419915,2,2194928,2202176,1,4404366,-15549,-15549,-15549
10,9,5,7,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
10,9,7,5,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
10,9,9,3,4419915,4419915,2,2194928,2202176,1,4404366,-15549,-15549,-15549
10,9,11,1,4419723,4419723,2,2196048,2202080,1,4404173,-15550,-15550,-15550
10,11,1,9,4419723,4419723,2,2196048,2202080,1,4404173,-15550,-15550,-15550
10,11,3,7,4419195,4419195,2,2194568,2201816,1,4403647,-15548,-15548,-15548
10,11,5,5,4418635,4435019,2,2194192,2209728,0,4419467,832,-15552,-15551
10,11,7,3,4419195,4419195,2,2194568,2201816,1,4403647,-15548,-15548,-15548
10,11,9,1,4419723,4419723,2,2196048,2202080,1,4404173,-15550,-15550,-15550
10,13,1,7,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
10,13,3,5,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
10,13,5,3,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
10,13,7,1,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
10,15,1,5,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
10,15,3,3,4416763,4416763,2,2189784,2193608,1,4387231,-29532,-29532,-29532
10,15,5,1,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
10,17,1,3,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
10,17,3,1,4434507,4434507,2,2198656,2202480,1,4404973,-29534,-29534,-29534
10,19,1,1,4277451,4277451,2,2120128,2123744,1,4247501,-29950,-29950,-29950
11,0,2,18,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
11,0,4,16,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
11,0,6,14,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
11,0,8,12,4420787,4420787,2,2187840,2202744,1,4405502,-15285,-15285,-15285
11,0,10,10,4419267,4419267,2,2194024,2201984,1,4403981,-15286,-15286,-15286
11,0,12,8,4420787,4420787,2,2187840,2202744,1,4405502,-15285,-15285,-15285
11,0,14,6,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
11,0,16,4,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
11,0,18,2,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
11,2,0,18,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
11,2,2,16,4434243,4434243,2,2194568,2202216,1,4404447,-29796,-29796,-29796
11,2,4,14,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
11,2,6,12,4420259,4420259,2,2187576,2195488,1,4390994,-29265,-29265,-29265
11,2,8,10,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
11,2,10,8,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
11,2,12,6,4420259,4420259,2,2187576,2195488,1,4390994,-29265,-29265,-29265
11,2,14,4,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
11,2,16,2,4434243,4434243,2,2194568,2202216,1,4404447,-29796,-29796,-29796
11,2,18,0,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
11,4,0,16,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
11,4,2,14,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
11,4,4,12,4419699,4436083,2,2187296,2203136,0,4406283,-13416,-29800,-29799
11,4,6,10,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
11,4,8,8,4419635,4427827,2,2194208,2205696,0,4411403,-8232,-16424,-16424
11,4,10,6,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
11,4,12,4,4419699,4436083,2,2187296,2203136,0,4406283,-13416,-29800,-29799
11,4,14,2,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
11,4,16,0,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
11,6,0,14,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
11,6,2,12,4420259,4420259,2,2187576,2195488,1,4390994,-29265,-29265,-29265
11,6,4,10,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
11,6,6,8,4419651,4419651,2,2190744,2202176,1,4404366,-15285,-15285,-15285
11,6,8,6,4419651,4419651,2,2190744,2202176,1,4404366,-15285,-15285,-15285
11,6,10,4,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
11,6,12,2,4420259,4420259,2,2187576,2195488,1,4390994,-29265,-29265,-29265
11,6,14,0,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
11,8,0,12,4420787,4420787,2,2187840,2202744,1,4405502,-15285,-15285,-15285
11,8,2,10,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
11,8,4,8,4419635,4427827,2,2194208,2205696,0,4411403,-8232,-16424,-16424
11,8,6,6,4419651,4419651,2,2190744,2202176,1,4404366,-15285,-15285,-15285
11,8,8,4,4419635,4427827,2,2194208,2205696,0,4411403,-8232,-16424,-16424
11,8,10,2,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
11,8,12,0,4420787,4420787,2,2187840,2202744,1,4405502,-15285,-15285,-15285
11,10,0,10,4419267,4419267,2,2194024,2201984,1,4403981,-15286,-15286,-15286
11,10,2,8,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
11,10,4,6,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
11,10,6,4,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
11,10,8,2,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
11,10,10,0,4419267,4419267,2,2194024,2201984,1,4403981,-15286,-15286,-15286
11,12,0,8,4420787,4420787,2,2187840,2202744,1,4405502,-15285,-15285,-15285
11,12,2,6,4420259,4420259,2,2187576,2195488,1,4390994,-29265,-29265,-29265
11,12,4,4,4419699,4436083,2,2187296,2203136,0,4406283,-13416,-29800,-29799
11,12,6,2,4420259,4420259,2,2187576,2195488,1,4390994,-29265,-29265,-29265
11,12,8,0,4420787,4420787,2,2187840,2202744,1,4405502,-15285,-15285,-15285
11,14,0,6,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
11,14,2,4,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
11,14,4,2,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
11,14,6,0,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
11,16,0,4,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
11,16,2,2,4434243,4434243,2,2194568,2202216,1,4404447,-29796,-29796,-29796
11,16,4,0,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
11,18,0,2,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
11,18,2,0,4277187,4277187,2,2116040,2123688,1,4247391,-29796,-29796,-29796
12,1,1,17,4276923,4276923,2,2119864,2123688,1,4247391,-29532,-29532,-29532
12,1,3,15,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
12,1,5,13,4416763,4416763,2,2189784,2200600,1,4401217,-15546,-15546,-15546
12,1,7,11,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
12,1,9,9,4419003,4419003,2,2197848,2201720,1,4403455,-15548,-15548,-15548
12,1,11,7,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
12,1,13,5,4416763,4416763,2,2189784,2200600,1,4401217,-15546,-15546,-15546
12,1,15,3,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
12,1,17,1,4276923,4276923,2,2119864,2123688,1,4247391,-29532,-29532,-29532
12,3,1,15,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
12,3,3,13,4416203,4432587,2,2189504,2201520,0,4403053,-13150,-29534,-29533
12,3,5,11,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
12,3,7,9,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
12,3,9,7,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
12,3,11,5,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
12,3,13,3,4416203,4432587,2,2189504,2201520,0,4403053,-13150,-29534,-29533
12,3,15,1,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
12,5,1,13,4416763,4416763,2,2189784,2200600,1,4401217,-15546,-15546,-15546
12,5,3,11,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
12,5,5,9,4419195,4419195,2,2194472,2201816,1,4403647,-15548,-15548,-15548
12,5,7,7,4419915,4419915,2,2194832,2201872,1,4403760,-16155,-16155,-16155
12,5,9,5,4419195,4419195,2,2194472,2201816,1,4403647,-15548,-15548,-15548
12,5,11,3,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
12,5,13,1,4416763,4416763,2,2189784,2200600,1,4401217,-15546,-15546,-15546
12,7,1,11,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
12,7,3,9,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
12,7,5,7,4419915,4419915,2,2194832,2201872,1,4403760,-16155,-16155,-16155
12,7,7,5,4419915,4419915,2,2194832,2201872,1,4403760,-16155,-16155,-16155
12,7,9,3,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
12,7,11,1,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
12,9,1,9,4419003,4419003,2,2197848,2201720,1,4403455,-15548,-15548,-15548
12,9,3,7,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
12,9,5,5,4419195,4419195,2,2194472,2201816,1,4403647,-15548,-15548,-15548
12,9,7,3,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
12,9,9,1,4419003,4419003,2,2197848,2201720,1,4403455,-15548,-15548,-15548
12,11,1,7,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
12,11,3,5,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
12,11,5,3,4419979,4428171,2,2191392,2199312,0,4398639,-21340,-29532,-29532
12,11,7,1,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
12,13,1,5,4416763,4416763,2,2189784,2200600,1,4401217,-15546,-15546,-15546
12,13,3,3,4416203,4432587,2,2189504,2201520,0,4403053,-13150,-29534,-29533
12,13,5,1,4416763,4416763,2,2189784,2200600,1,4401217,-15546,-15546,-15546
12,15,1,3,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
12,15,3,1,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
12,17,1,1,4276923,4276923,2,2119864,2123688,1,4247391,-29532,-29532,-29532
13,0,2,16,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
13,0,4,14,4434243,4434243,2,2194568,2202480,1,4404973,-29270,-29270,-29270
13,0,6,12,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
13,0,8,10,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
13,0,10,8,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
13,0,12,6,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
13,0,14,4,4434243,4434243,2,2194568,2202480,1,4404973,-29270,-29270,-29270
13,0,16,2,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
13,2,0,16,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
13,2,2,14,4433683,4450067,2,2194288,2210392,0,4420798,-12885,-29269,-29268
13,2,4,12,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
13,2,6,10,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
13,2,8,8,4418723,4426915,2,2193752,2205512,0,4411039,-7684,-15876,-15876
13,2,10,6,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
13,2,12,4,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
13,2,14,2,4433683,4450067,2,2194288,2210392,0,4420798,-12885,-29269,-29268
13,2,16,0,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
13,4,0,14,4434243,4434243,2,2194568,2202480,1,4404973,-29270,-29270,-29270
13,4,2,12,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
13,4,4,10,4420259,4420259,2,2191400,2195488,1,4390994,-29265,-29265,-29265
13,4,6,8,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
13,4,8,6,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
13,4,10,4,4420259,4420259,2,2191400,2195488,1,4390994,-29265,-29265,-29265
13,4,12,2,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
13,4,14,0,4434243,4434243,2,2194568,2202480,1,4404973,-29270,-29270,-29270
13,6,0,12,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
13,6,2,10,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
13,6,4,8,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
13,6,6,6,4420179,4420179,2,2191008,2202176,1,4404366,-15813,-15813,-15813
13,6,8,4,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
13,6,10,2,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
13,6,12,0,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
13,8,0,10,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
13,8,2,8,4418723,4426915,2,2193752,2205512,0,4411039,-7684,-15876,-15876
13,8,4,6,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
13,8,6,4,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
13,8,8,2,4418723,4426915,2,2193752,2205512,0,4411039,-7684,-15876,-15876
13,8,10,0,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
13,10,0,8,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
13,10,2,6,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
13,10,4,4,4420259,4420259,2,2191400,2195488,1,4390994,-29265,-29265,-29265
13,10,6,2,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
13,10,8,0,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
13,12,0,6,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
13,12,2,4,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
13,12,4,2,4416483,4424675,2,2185688,2197696,0,4395407,-21076,-29268,-29268
13,12,6,0,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
13,14,0,4,4434243,4434243,2,2194568,2202480,1,4404973,-29270,-29270,-29270
13,14,2,2,4433683,4450067,2,2194288,2210392,0,4420798,-12885,-29269,-29268
13,14,4,0,4434243,4434243,2,2194568,2202480,1,4404973,-29270,-29270,-29270
13,16,0,2,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
13,16,2,0,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
14,1,1,15,4276363,4292747,2,2119584,2131600,0,4263217,-13146,-29530,-29530
14,1,3,13,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
14,1,5,11,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
14,1,7,9,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
14,1,9,7,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
14,1,11,5,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
14,1,13,3,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
14,1,15,1,4276363,4292747,2,2119584,2131600,0,4263217,-13146,-29530,-29530
14,3,1,13,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
14,3,3,11,4416763,4416763,2,2189784,2193608,1,4387231,-29532,-29532,-29532
14,3,5,9,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
14,3,7,7,4419003,4419003,2,2197848,2201416,1,4402847,-16156,-16156,-16156
14,3,9,5,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
14,3,11,3,4416763,4416763,2,2189784,2193608,1,4387231,-29532,-29532,-29532
14,3,13,1,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
14,5,1,11,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
14,5,3,9,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
14,5,5,7,4419723,4419723,2,2194736,2201776,1,4403567,-16156,-16156,-16156
14,5,7,5,4419723,4419723,2,2194736,2201776,1,4403567,-16156,-16156,-16156
14,5,9,3,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
14,5,11,1,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
14,7,1,9,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
14,7,3,7,4419003,4419003,2,2197848,2201416,1,4402847,-16156,-16156,-16156
14,7,5,5,4419723,4419723,2,2194736,2201776,1,4403567,-16156,-16156,-16156
14,7,7,3,4419003,4419003,2,2197848,2201416,1,4402847,-16156,-16156,-16156
14,7,9,1,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
14,9,1,7,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
14,9,3,5,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
14,9,5,3,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
14,9,7,1,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
14,11,1,5,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
14,11,3,3,4416763,4416763,2,2189784,2193608,1,4387231,-29532,-29532,-29532
14,11,5,1,4416747,4424939,2,2189776,2197696,0,4395407,-21340,-29532,-29532
14,13,1,3,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
14,13,3,1,4433963,4442155,2,2198384,2206304,0,4412622,-21341,-29533,-29533
14,15,1,1,4276363,4292747,2,2119584,2131600,0,4263217,-13146,-29530,-29530
15,0,2,14,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
15,0,4,12,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
15,0,6,10,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
15,0,8,8,4420851,4429043,2,2194816,2199616,0,4399248,-21603,-29795,-29794
15,0,10,6,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
15,0,12,4,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
15,0,14,2,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
15,2,0,14,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
15,2,2,12,4434243,4434243,2,2194568,2202216,1,4404447,-29796,-29796,-29796
15,2,4,10,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
15,2,6,8,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
15,2,8,6,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
15,2,10,4,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
15,2,12,2,4434243,4434243,2,2194568,2202216,1,4404447,-29796,-29796,-29796
15,2,14,0,4276643,4284835,2,2115768,2127512,0,4255039,-21604,-29796,-29795
15,4,0,12,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
15,4,2,10,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
15,4,4,8,4420787,4420787,2,2191360,2195488,1,4390994,-29793,-29793,-29793
15,4,6,6,4419267,4419267,2,2194024,2201416,1,4402847,-16420,-16420,-16420
15,4,8,4,4420787,4420787,2,2191360,2195488,1,4390994,-29793,-29793,-29793
15,4,10,2,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
15,4,12,0,4434227,4442419,2,2194560,2206304,0,4412622,-21605,-29797,-29797
15,6,0,10,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
15,6,2,8,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
15,6,4,6,4419267,4419267,2,2194024,2201416,1,4402847,-16420,-16420,-16420
15,6,6,4,4419267,4419267,2,2194024,2201416,1,4402847,-16420,-16420,-16420
15,6,8,2,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
15,6,10,0,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
15,8,0,8,4420851,4429043,2,2194816,2199616,0,4399248,-21603,-29795,-29794
15,8,2,6,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
15,8,4,4,4420787,4420787,2,2191360,2195488,1,4390994,-29793,-29793,-29793
15,8,6,2,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
15,8,8,0,4420851,4429043,2,2194816,2199616,0,4399248,-21603,-29795,-29794
